1.0,-47.5,-45.94,-72.5,70.94,15.25,17.0,0.0,0.0,0.0,3.58,4.0,5.53,10.0,9.0,58.0,52.0,1100.0,0.0,-60.5,-110.0,5156.0,537858.0,538388.0,3290134.0,376765.0,376248.0,136.0,17076.0,17824.0,222.0,32.0
2.0,-47.5,-45.98,-72.5,70.98,15.0,17.0,0.0,0.0,0.0,3.68,4.0,5.48,9.0,9.0,56.0,52.0,1101.0,0.0,-61.0,-110.0,5157.0,537964.0,538600.0,3290914.0,376814.0,376297.0,136.0,17078.0,17829.0,210.0,31.0
3.0,-47.0,-46.01,-72.0,71.01,14.5,16.75,0.0,0.0,0.0,3.67,4.0,5.44,9.0,9.0,56.0,52.0,1101.0,0.0,-61.0,-110.0,5158.0,538070.0,538706.0,3291494.0,376872.0,376355.0,136.0,17081.0,17833.0,22.0,31.0
4.0,-47.0,-46.04,-72.0,71.04,16.0,16.75,0.0,0.0,0.0,3.67,4.0,5.41,9.0,9.0,56.0,52.0,1101.0,0.0,-61.0,-110.0,5159.0,538176.0,538812.0,3291956.0,376931.0,376414.0,136.0,17084.0,17835.0,192.0,31.0
5.0,-47.0,-46.08,-72.0,71.08,14.75,16.75,0.0,0.0,0.0,3.66,4.5,5.36,9.0,9.0,57.0,52.0,1102.0,0.0,-60.5,-110.0,5160.0,538282.0,538918.0,3292536.0,376980.0,376463.0,136.0,17086.0,17839.0,6.0,33.0
6.0,-46.5,-46.1,-71.5,71.1,15.0,16.75,0.0,0.0,0.0,3.66,4.5,5.33,9.0,9.0,57.0,52.0,1102.0,0.0,-60.5,-110.0,5161.0,538388.0,539024.0,3293056.0,377038.0,376521.0,136.0,17089.0,17841.0,268.0,32.0
7.0,-47.0,-46.13,-72.0,71.13,14.25,16.5,0.0,0.0,0.0,3.65,4.0,5.29,9.0,9.0,57.0,52.0,1102.0,0.0,-60.5,-110.0,5162.0,538494.0,539130.0,3293548.0,377087.0,376570.0,136.0,17091.0,17844.0,204.0,31.0
8.0,-47.5,-46.17,-72.5,71.17,16.0,16.5,0.0,0.0,0.0,3.64,3.5,5.25,9.0,9.0,57.0,52.0,1103.0,0.0,-61.0,-110.0,5163.0,538600.0,539236.0,3294128.0,377146.0,376629.0,136.0,17094.0,17848.0,26.0,31.0
9.0,-47.5,-46.22,-72.5,71.22,15.5,16.5,0.0,0.0,0.0,3.64,3.5,5.19,10.0,9.0,57.0,52.0,1103.0,0.0,-61.0,-110.0,5164.0,538706.0,539342.0,3294620.0,377204.0,376687.0,136.0,17097.0,17851.0,84.0,32.0
10.0,-48.0,-46.27,-73.0,71.27,15.0,16.5,0.0,0.0,0.0,3.63,4.0,5.14,10.0,9.0,57.0,52.0,1103.0,0.0,-61.0,-110.0,5165.0,538812.0,539448.0,3295170.0,377253.0,376736.0,136.0,17099.0,17854.0,10.0,32.0
11.0,-48.0,-46.33,-73.0,71.33,14.75,16.5,0.0,0.0,0.0,3.63,4.0,5.08,10.0,9.0,57.0,52.0,1103.0,0.0,-61.0,-110.0,5166.0,538918.0,539554.0,3295632.0,377312.0,376795.0,136.0,17102.0,17856.0,181.0,32.0
