1.0,-44.5,-40.93,-69.5,65.93,13.25,12.5,0.0,0.0,25.0,0.0,6.5,7.24,11.0,9.0,63.0,61.0,20.0,0.0,-56.0,-110.0,3.0,206.0,206.0,22918.0,3255.0,3255.0,0.0,15.0,95.0,2.0,27.0
2.0,-41.0,-41.12,-66.0,66.12,18.75,12.5,0.0,0.0,16.66,0.0,10.0,7.23,11.0,10.0,63.0,61.0,21.0,0.0,-57.5,-110.0,4.0,312.0,312.0,23438.0,3314.0,3314.0,0.0,25.0,97.0,275.0,26.0
3.0,-40.5,-41.19,-65.5,66.19,18.0,12.75,0.0,0.0,15.62,0.0,11.0,7.24,11.0,10.0,63.0,61.0,21.0,0.0,-57.5,-110.0,5.0,418.0,418.0,23930.0,3363.0,3363.0,0.0,27.0,100.0,130.0,26.0
4.0,-40.5,-41.18,-65.5,66.18,18.5,12.75,0.0,0.0,14.7,0.0,11.0,7.34,12.0,10.0,63.0,61.0,21.0,0.0,-57.5,-110.0,6.0,524.0,524.0,24480.0,3422.0,3422.0,0.0,29.0,103.0,167.0,26.0
5.0,-40.5,-41.17,-65.5,66.17,17.75,13.0,0.0,0.0,13.88,0.0,10.5,7.43,12.0,10.0,63.0,61.0,21.0,0.0,-57.5,-110.0,7.0,630.0,630.0,25000.0,3470.0,3470.0,0.0,31.0,105.0,2.0,26.0
6.0,-40.0,-41.15,-65.0,66.15,18.25,13.25,0.0,0.0,13.15,0.0,10.5,7.52,12.0,10.0,63.0,61.0,22.0,0.0,-52.0,-110.0,8.0,736.0,736.0,25520.0,3529.0,3529.0,0.0,33.0,107.0,49.0,26.0
7.0,-40.0,-41.13,-65.0,66.13,18.5,13.25,0.0,0.0,14.63,0.0,10.5,7.62,12.0,10.0,63.0,61.0,22.0,0.0,-52.0,-110.0,9.0,842.0,842.0,25982.0,3578.0,3578.0,0.0,35.0,109.0,98.0,27.0
8.0,-40.0,-41.12,-65.0,66.12,18.5,13.5,0.0,0.0,13.95,0.0,10.5,7.71,12.0,11.0,63.0,61.0,23.0,0.0,-52.0,-110.0,10.0,948.0,948.0,26560.0,3636.0,3636.0,0.0,37.0,111.0,146.0,26.0
9.0,-40.5,-41.1,-65.5,66.1,17.75,13.5,0.0,0.0,20.0,0.0,12.0,7.81,12.0,11.0,63.0,61.0,23.0,0.0,-52.0,-110.0,11.0,1054.0,1054.0,27080.0,3695.0,3695.0,0.0,40.0,113.0,79.0,26.0
10.0,-40.5,-41.09,-65.5,66.09,17.5,13.75,0.0,0.0,19.23,0.0,11.0,7.88,12.0,10.0,63.0,61.0,23.0,0.0,-52.0,-110.0,12.0,1160.0,1160.0,27658.0,3744.0,3744.0,0.0,42.0,115.0,129.0,28.0
