1.0,-34.0,-34.91,-59.0,59.91,20.25,19.25,0.0,0.0,70.58,5.94,16.5,16.51,10.0,7.0,34.0,31.0,147.0,0.0,-53.5,-110.0,3.0,206.0,206.0,250156.0,35850.0,35831.0,3.0,25.0,1698.0,47.0,33.0
2.0,-34.0,-34.9,-59.0,59.9,20.25,19.25,0.0,0.0,69.76,5.94,18.0,16.51,10.0,7.0,34.0,32.0,147.0,0.0,-53.5,-110.0,4.0,312.0,312.0,250676.0,35908.0,35889.0,3.0,26.0,1700.0,165.0,33.0
3.0,-33.5,-34.87,-58.5,59.87,19.5,19.25,0.0,0.0,67.41,5.93,17.5,16.54,10.0,7.0,34.0,32.0,147.0,0.0,-53.5,-110.0,5.0,418.0,418.0,251168.0,35957.0,35938.0,3.0,29.0,1703.0,225.0,32.0
4.0,-34.5,-34.84,-59.5,59.84,20.25,19.25,0.0,0.0,65.21,5.92,16.5,16.55,10.0,7.0,33.0,31.0,148.0,0.0,-56.0,-110.0,6.0,524.0,524.0,251776.0,36016.0,35997.0,3.0,32.0,1706.0,16.0,31.0
5.0,-35.5,-34.86,-60.5,59.86,20.0,19.25,0.0,0.0,63.15,5.9,16.0,16.53,11.0,7.0,33.0,31.0,148.0,0.0,-56.0,-110.0,7.0,630.0,630.0,252210.0,36065.0,36046.0,3.0,35.0,1709.0,96.0,33.0
6.0,-34.5,-34.87,-59.5,59.87,19.5,19.25,0.0,0.0,61.22,5.89,16.5,16.5,10.0,7.0,34.0,31.0,149.0,0.0,-55.0,-110.0,8.0,736.0,736.0,252906.0,36123.0,36104.0,3.0,38.0,1713.0,0.0,32.0
7.0,-33.0,-34.86,-58.0,59.86,19.5,19.25,0.0,0.0,59.4,5.88,17.5,16.5,10.0,7.0,34.0,32.0,149.0,0.0,-55.0,-110.0,9.0,842.0,842.0,253398.0,36182.0,36163.0,3.0,41.0,1716.0,68.0,31.0
8.0,-34.5,-34.84,-59.5,59.84,20.75,19.25,0.0,0.0,57.69,5.87,16.5,16.51,10.0,7.0,34.0,31.0,149.0,0.0,-55.0,-110.0,10.0,948.0,948.0,253890.0,36231.0,36212.0,3.0,44.0,1719.0,15.0,32.0
9.0,-34.5,-34.85,-59.5,59.85,20.75,19.25,0.0,0.0,56.07,5.86,16.5,16.5,10.0,7.0,34.0,31.0,149.0,0.0,-55.0,-110.0,11.0,1054.0,1054.0,254382.0,36289.0,36270.0,3.0,47.0,1722.0,61.0,32.0
10.0,-34.5,-34.84,-59.5,59.84,20.75,19.25,0.0,0.0,54.54,5.85,16.5,16.49,10.0,7.0,34.0,31.0,149.0,0.0,-55.0,-110.0,12.0,1160.0,1160.0,254874.0,36338.0,36319.0,3.0,50.0,1725.0,9.0,32.0
11.0,-37.5,-34.87,-62.5,59.87,16.5,19.25,0.0,0.0,53.09,5.84,14.0,16.47,10.0,7.0,33.0,33.0,150.0,0.0,-55.5,-110.0,13.0,1266.0,1266.0,255366.0,36397.0,36378.0,3.0,53.0,1728.0,46.0,33.0
12.0,-40.0,-35.08,-65.0,60.08,18.75,19.25,0.0,0.0,51.72,6.16,11.0,16.25,8.0,7.0,37.0,36.0,153.0,0.0,-62.5,-110.0,14.0,1372.0,1372.0,256212.0,36446.0,36427.0,3.0,56.0,1737.0,75.0,33.0
13.0,-43.5,-35.62,-68.5,60.62,17.0,19.0,0.0,0.0,50.0,6.14,9.0,15.75,8.0,7.0,27.0,36.0,158.0,0.0,-59.0,-110.0,15.0,1478.0,1478.0,257082.0,36504.0,36485.0,3.0,60.0,1741.0,122.0,33.0
14.0,-47.0,-35.98,-72.0,60.98,15.0,18.75,0.0,0.0,48.38,6.12,4.0,15.41,10.0,7.0,26.0,22.0,162.0,0.0,-58.0,-110.0,16.0,1584.0,1584.0,257924.0,36553.0,36534.0,3.0,64.0,1746.0,79.0,32.0
