 2.5513, 9.1523
 1.1854, 1.4535
 1.2101, 1.9185
 1.1374, 1.6149
 1.0447, 1.5322
 0.9965, 1.7105
 0.9549, 1.6050
 0.9362, 1.4579
 0.9110, 1.5302
 0.8881, 1.6509
 0.8732, 1.0982
 0.8562, 1.2432
 0.8359, 1.1692
 0.8238, 1.1122
 0.8047, 1.9329
 0.7950, 1.7906
 0.7888, 2.7244
 0.7678, 1.5499
 0.7593, 1.3515
 0.7492, 1.2560
 0.7324, 1.8383
 0.7262, 1.2041
 0.7104, 2.2520
 0.7052, 0.8689
 0.7046, 1.4109
 0.6911, 2.0665
 0.6769, 1.7306
 0.6784, 2.2207
 0.6680, 0.9062
 0.6595, 1.3798
 0.6534, 1.3869
 0.6547, 0.8513
 0.6343, 1.4482
 0.6340, 2.6682
 0.6185, 1.3232
 0.6208, 1.6572
 0.6107, 2.0543
 0.6063, 1.3503
 0.6071, 1.3632
 0.5999, 1.5406
 0.5993, 0.7330
 0.5873, 1.0368
 0.5877, 1.3917
 0.5842, 1.5511
 0.5840, 1.1892
 0.5783, 1.1496
 0.5728, 1.5697
 0.5826, 0.7813
 0.5655, 1.5181
 0.5701, 1.7153
 0.5765, 1.0970
 0.5560, 1.4769
 0.5583, 1.9532
 0.5523, 2.0658
 0.5482, 1.6546
 0.5479, 1.6873
 0.5388, 0.6415
 0.5352, 0.6378
 0.5348, 2.4295
 0.5352, 0.5964
 0.5292, 0.5935
 0.5256, 0.4801
 0.5209, 0.1781
 0.5154, 0.1755
 0.5034, 0.1723
 0.5007, 0.1706
 0.4999, 0.1669
 0.5014, 0.1671
 0.4949, 0.1690
 0.4947, 0.1684
 0.4925, 0.1667
 0.4898, 0.1635
 0.4862, 0.1626
 0.4841, 0.1659
 0.4858, 0.1628
 0.4840, 0.1622
 0.4810, 0.1630
 0.4806, 0.1670
 0.4794, 0.1635
 0.4770, 0.1649
 0.4765, 0.1641
 0.4755, 0.1659
 0.4740, 0.1694
 0.4747, 0.1689
 0.4725, 0.1682
 0.4707, 0.1735
 0.4723, 0.1689
 0.4697, 0.1721
 0.4704, 0.1787
 0.4710, 0.1772
 0.4714, 0.1782
 0.4677, 0.1752
 0.4712, 0.1839
 0.4658, 0.1789
 0.4673, 0.1804
